SampleID,rBC,fBC,SeqBatch,StudyID,DNAplate,DNAwell,SampleType,Site,Date,WOY,HostSpecies
cpr160085,SA704,SA508,5.1,cpr16,17,H04,sample,KNX,5/9/16,20,MYSO
cpr160086,SA705,SA508,5.1,cpr16,17,H05,sample,KNX,5/9/16,20,MYSO
cpr160088,SA707,SA508,5.1,cpr16,17,H07,sample,KNX,5/9/16,20,MYSO
cpr160090,SA710,SA508,5.1,cpr16,17,H10,sample,KNX,5/9/16,20,MYSO
cpr160093,SA702,SB501,5.1,cpr16,18,A02,sample,KNX,5/9/16,20,MYSO
cpr160094,SA703,SB501,5.1,cpr16,18,A03,sample,KNX,5/9/16,20,MYSO
cpr160095,SA708,SB501,5.1,cpr16,18,A08,sample,KNX,5/13/16,20,MYSO
cpr160196,SA708,SA507,5.1,cpr16,17,G08,sample,KNX,8/8/16,33,MYSO
cpr160197,SA706,SA507,5.1,cpr16,17,G06,sample,KNX,8/8/16,33,MYSO
cpr160198,SA707,SB501,5.1,cpr16,18,A07,sample,KNX,7/6/16,28,MYSO
cpr160201,SA704,SB501,5.1,cpr16,18,A04,sample,KNX,7/6/16,28,MYSO
cpr160202,SA702,SA506,5.1,cpr16,17,F02,sample,KNX,7/6/16,28,MYSO
cpr160206,SA710,SA505,5.1,cpr16,17,E10,sample,KNX,7/6/16,28,MYSO
cpr160208,SA708,SA505,5.1,cpr16,17,E08,sample,KNX,7/6/16,28,MYSO
cpr160210,SA706,SA505,5.1,cpr16,17,E06,sample,KNX,7/6/16,28,MYSO
cpr160216,SA711,SA504,5.1,cpr16,17,D11,sample,KNX,7/6/16,28,MYSO
cpr160219,SA708,SA504,5.1,cpr16,17,D08,sample,KNX,7/5/16,28,MYSO
cpr160220,SA707,SA504,5.1,cpr16,17,D07,sample,KNX,7/5/16,28,MYSO
cpr160221,SA706,SA504,5.1,cpr16,17,D06,sample,KNX,7/5/16,28,MYSO
cpr160222,SA705,SA504,5.1,cpr16,17,D05,sample,KNX,7/5/16,28,MYSO
cpr160223,SA703,SA504,5.1,cpr16,17,D03,sample,KNX,5/7/16,19,MYSO
cpr160224,SA702,SA504,5.1,cpr16,17,D02,sample,KNX,5/7/16,19,MYSO
cpr160226,SA701,SA507,5.1,cpr16,17,G01,sample,KNX,5/9/16,20,MYSO
cpr160227,SA702,SA507,5.1,cpr16,17,G02,sample,KNX,5/9/16,20,MYSO
cpr160228,SA703,SA506,5.1,cpr16,17,F03,sample,KNX,5/9/16,20,MYSO
cpr160230,SA705,SA506,5.1,cpr16,17,F05,sample,KNX,5/9/16,20,MYSO
cpr160234,SA712,SA507,5.1,cpr16,17,G12,sample,KNX,5/13/16,20,MYSO
cpr160235,SA712,SA506,5.1,cpr16,17,F12,sample,KNX,5/9/16,20,MYSO
cpr160236,SA711,SA506,5.1,cpr16,17,F11,sample,KNX,5/9/16,20,MYSO
cpr160237,SA710,SA506,5.1,cpr16,17,F10,sample,KNX,5/9/16,20,MYSO
cpr160238,SA709,SA506,5.1,cpr16,17,F09,sample,KNX,5/9/16,20,MYSO
cpr160239,SA708,SA506,5.1,cpr16,17,F08,sample,KNX,5/9/16,20,MYSO
cpr160241,SA705,SA507,5.1,cpr16,17,G05,sample,KNX,5/9/16,20,MYSO
cpr160243,SA703,SA507,5.1,cpr16,17,G03,sample,KNX,5/9/16,20,MYSO
cpr160245,SA710,SB501,5.1,cpr16,18,A10,sample,KNX,5/9/16,20,MYSO
cpr160247,SA709,SA507,5.1,cpr16,17,G09,sample,KNX,5/13/16,20,MYSO
cpr160248,SA710,SA507,5.1,cpr16,17,G10,sample,KNX,5/13/16,20,MYSO
cpr160249,SA711,SA507,5.1,cpr16,17,G11,sample,KNX,5/13/16,20,MYSO
mockIM4p4L1,SD711,SD506,4.1,mock,NA,NA,mock,NA,NA,NA,NA
mockIM4p4L2,SD711,SD506,4.2,mock,NA,NA,mock,NA,NA,NA,NA
mockIM4p5L1,SD712,SD508,5.1,mock,NA,NA,mock,NA,NA,NA,NA
mockIM4p5L2,SD712,SD508,5.2,mock,NA,NA,mock,NA,NA,NA,NA
mockIM4p7L1,SD711,SD506,7.1,mock,NA,NA,mock,NA,NA,NA,NA
mockIM4p7L2,SD711,SD506,7.2,mock,NA,NA,mock,NA,NA,NA,NA
mockp1L2a,SA703,SC503,1.2,mock,NA,NA,mock,NA,NA,NA,NA
mockp1L2b,SB705,SA505,1.2,mock,NA,NA,mock,NA,NA,NA,NA
mockp3L1,SD710,SD506,3.1,mock,NA,NA,mock,NA,NA,NA,NA
mockp3L2,SD709,SD506,3.2,mock,NA,NA,mock,NA,NA,NA,NA
negbri45F06,SB706,SB506,7.2,negbri,45,F06,ncontrol,NA,NA,NA,NA
negbri45G07,SB707,SB507,7.2,negbri,45,G07,ncontrol,NA,NA,NA,NA
negbri45H08,SB708,SB508,7.2,negbri,45,H08,ncontrol,NA,NA,NA,NA
negcpr17G07,SA707,SA507,5.1,negcpr,17,G07,ncontrol,NA,NA,NA,NA
negcpr18A01,SA701,SB501,5.1,negcpr,18,A01,ncontrol,NA,NA,NA,NA
negoro01B02,SB702,SB502,1.2,negoro16,01,B02,ncontrol,NA,NA,NA,NA
negoro01C03,SB703,SB503,1.2,negoro16,01,C03,ncontrol,NA,NA,NA,NA
negoro01D05,SB705,SB504,1.2,negoro16,01,D05,ncontrol,NA,NA,NA,NA
negoro01E05,SB705,SB505,1.2,negoro16,01,E05,ncontrol,NA,NA,NA,NA
negoro01F06,SB706,SB506,1.2,negoro16,01,F06,ncontrol,NA,NA,NA,NA
negoro02C03,SB702,SC503,1.2,negoro16,02,C03,ncontrol,NA,NA,NA,NA
negoro02D04,SB704,SC504,1.2,negoro16,02,D04,ncontrol,NA,NA,NA,NA
negoro02E05,SB705,SC505,1.2,negoro16,02,E05,ncontrol,NA,NA,NA,NA
negoro02F06,SB706,SC506,1.2,negoro16,02,F06,ncontrol,NA,NA,NA,NA
negoro02G07,SB707,SC507,1.2,negoro16,02,G07,ncontrol,NA,NA,NA,NA
negoro02H08,SB708,SC508,1.2,negoro16,02,H08,ncontrol,NA,NA,NA,NA
negoro05A01,SA701,SA501,4.1,negoro16,05,A01,ncontrol,NA,NA,NA,NA
negoro05B03,SA703,SA502,4.1,negoro16,05,B03,ncontrol,NA,NA,NA,NA
negoro05C03,SA703,SA503,4.1,negoro16,05,C03,ncontrol,NA,NA,NA,NA
negoro05D04,SA704,SA504,4.1,negoro16,05,D04,ncontrol,NA,NA,NA,NA
negoro05E05,SA705,SA505,4.1,negoro16,05,E05,ncontrol,NA,NA,NA,NA
negoro05F06,SA706,SA506,4.1,negoro16,05,F06,ncontrol,NA,NA,NA,NA
negoro05G07,SA707,SA507,4.1,negoro16,05,G07,ncontrol,NA,NA,NA,NA
negoro05H08,SA708,SA508,4.1,negoro16,05,H08,ncontrol,NA,NA,NA,NA
negoro06B02,SA702,SB502,4.1,negoro16,06,B02,ncontrol,NA,NA,NA,NA
negoro06C03,SA703,SB503,4.1,negoro16,06,C03,ncontrol,NA,NA,NA,NA
negoro06D04,SA704,SB504,4.1,negoro16,06,D04,ncontrol,NA,NA,NA,NA
negoro06E05,SA705,SB505,4.1,negoro16,06,E05,ncontrol,NA,NA,NA,NA
negoro06F06,SA706,SB506,4.1,negoro16,06,F06,ncontrol,NA,NA,NA,NA
negoro06G07,SA707,SB507,4.1,negoro16,06,G07,ncontrol,NA,NA,NA,NA
negoro06H07,SA707,SB508,4.1,negoro16,06,H07,ncontrol,NA,NA,NA,NA
negoro07A01,SA701,SC501,4.1,negoro16,07,A01,ncontrol,NA,NA,NA,NA
negoro07C03,SA703,SC503,4.1,negoro16,07,C03,ncontrol,NA,NA,NA,NA
negoro07D04,SA704,SC504,4.1,negoro16,07,D04,ncontrol,NA,NA,NA,NA
negoro07E05,SA705,SC505,4.1,negoro16,07,E05,ncontrol,NA,NA,NA,NA
negoro07F06,SA706,SC506,4.1,negoro16,07,F06,ncontrol,NA,NA,NA,NA
negoro07G07,SA707,SC507,4.1,negoro16,07,G07,ncontrol,NA,NA,NA,NA
negoro07H08,SA708,SC508,4.1,negoro16,07,H08,ncontrol,NA,NA,NA,NA
negoro08B02,SB702,SA502,4.1,negoro16,08,B02,ncontrol,NA,NA,NA,NA
negoro08D04,SB704,SA504,4.1,negoro16,08,D04,ncontrol,NA,NA,NA,NA
negoro08F06,SB706,SA506,4.1,negoro16,08,F06,ncontrol,NA,NA,NA,NA
negoro08G07,SB707,SA507,4.1,negoro16,08,G07,ncontrol,NA,NA,NA,NA
negoro08H08,SB708,SA508,4.1,negoro16,08,H08,ncontrol,NA,NA,NA,NA
negoro08H11,SB711,SA508,4.1,negoro16,08,H11,ncontrol,NA,NA,NA,NA
negoro09A01,SB701,SB501,4.1,negoro16,09,A01,ncontrol,NA,NA,NA,NA
negoro09C03,SB703,SB503,4.1,negoro16,09,C03,ncontrol,NA,NA,NA,NA
negoro09D04,SB704,SB504,4.1,negoro16,09,D04,ncontrol,NA,NA,NA,NA
negoro09E05,SB705,SB505,4.1,negoro16,09,E05,ncontrol,NA,NA,NA,NA
negoro09F06,SB706,SB506,4.1,negoro16,09,F06,ncontrol,NA,NA,NA,NA
negoro09G07,SB707,SB507,4.1,negoro16,09,G07,ncontrol,NA,NA,NA,NA
negoro09H08,SB708,SB508,4.1,negoro16,09,H08,ncontrol,NA,NA,NA,NA
negoro10B02,SB702,SC502,4.1,negoro16,10,B02,ncontrol,NA,NA,NA,NA
negoro10D04,SB704,SC504,4.1,negoro16,10,D04,ncontrol,NA,NA,NA,NA
negoro10E05,SB705,SC505,4.1,negoro16,10,E05,ncontrol,NA,NA,NA,NA
negoro10F06,SB706,SC506,4.1,negoro16,10,F06,ncontrol,NA,NA,NA,NA
negoro10G07,SB707,SC507,4.1,negoro16,10,G07,ncontrol,NA,NA,NA,NA
negoro10H08,SB708,SC508,4.1,negoro16,10,H08,ncontrol,NA,NA,NA,NA
negoro12B02,SA702,SB502,4.2,negoro16,12,B02,ncontrol,NA,NA,NA,NA
negoro12C03,SA703,SB503,4.2,negoro16,12,C03,ncontrol,NA,NA,NA,NA
negoro12D04,SA704,SB504,4.2,negoro16,12,D04,ncontrol,NA,NA,NA,NA
negoro12E05,SA705,SB505,4.2,negoro16,12,E05,ncontrol,NA,NA,NA,NA
negoro12F06,SA706,SB506,4.2,negoro16,12,F06,ncontrol,NA,NA,NA,NA
negoro12G07,SA707,SB507,4.2,negoro16,12,G07,ncontrol,NA,NA,NA,NA
negoro12H08,SA708,SB508,4.2,negoro16,12,H08,ncontrol,NA,NA,NA,NA
negoro13A01,SA701,SC501,4.2,negoro16,13,A01,ncontrol,NA,NA,NA,NA
negoro13B02,SA702,SC502,4.2,negoro16,13,B02,ncontrol,NA,NA,NA,NA
negoro13C03,SA703,SC503,4.2,negoro16,13,C03,ncontrol,NA,NA,NA,NA
negoro13D04,SA704,SC504,4.2,negoro16,13,D04,ncontrol,NA,NA,NA,NA
negoro13E05,SA705,SC505,4.2,negoro16,13,E05,ncontrol,NA,NA,NA,NA
negoro13F06,SA706,SC506,4.2,negoro16,13,F06,ncontrol,NA,NA,NA,NA
negoro13G07,SA707,SC507,4.2,negoro16,13,G07,ncontrol,NA,NA,NA,NA
negoro14B02,SB702,SA502,4.2,negoro16,14,B02,ncontrol,NA,NA,NA,NA
negoro14C03,SB703,SA503,4.2,negoro16,14,C03,ncontrol,NA,NA,NA,NA
negoro14D04,SB704,SA504,4.2,negoro16,14,D04,ncontrol,NA,NA,NA,NA
negoro14E05,SB705,SA505,4.2,negoro16,14,E05,ncontrol,NA,NA,NA,NA
negoro14F06,SB706,SA506,4.2,negoro16,14,F06,ncontrol,NA,NA,NA,NA
negoro14G07,SB707,SA507,4.2,negoro16,14,G07,ncontrol,NA,NA,NA,NA
negoro14H08,SB708,SA508,4.2,negoro16,14,H08,ncontrol,NA,NA,NA,NA
negoro1507D12,SA712,SA504,3.2,negoro15,7,D12,ncontrol,NA,NA,NA,NA
negoro15A01,SB701,SB501,4.2,negoro16,15,A01,ncontrol,NA,NA,NA,NA
negoro15B02,SB702,SB502,4.2,negoro16,15,B02,ncontrol,NA,NA,NA,NA
negoro15C03,SB703,SB503,4.2,negoro16,15,C03,ncontrol,NA,NA,NA,NA
negoro15D04,SB704,SB504,4.2,negoro16,15,D04,ncontrol,NA,NA,NA,NA
negoro15E05,SB705,SB505,4.2,negoro16,15,E05,ncontrol,NA,NA,NA,NA
negoro15F06,SB706,SB506,4.2,negoro16,15,F06,ncontrol,NA,NA,NA,NA
negoro15G07,SB707,SB507,4.2,negoro16,15,G07,ncontrol,NA,NA,NA,NA
negoro15H08,SB708,SB508,4.2,negoro16,15,H08,ncontrol,NA,NA,NA,NA
negoro1629B02,SB702,SC502,5.2,negoro16,29,B02,ncontrol,NA,NA,NA,NA
negoro1629G07,SB707,SC507,5.2,negoro16,29,G07,ncontrol,NA,NA,NA,NA
negoro1629H08,SB708,SC508,5.2,negoro16,29,H08,ncontrol,NA,NA,NA,NA
negoro16B02,SB702,SC502,4.2,negoro16,16,B02,ncontrol,NA,NA,NA,NA
negoro16C03,SB703,SC503,4.2,negoro16,16,C03,ncontrol,NA,NA,NA,NA
negoro16D04,SB704,SC504,4.2,negoro16,16,D04,ncontrol,NA,NA,NA,NA
negoro16E05,SB705,SC505,4.2,negoro16,16,E05,ncontrol,NA,NA,NA,NA
negoro16F06,SB706,SC506,4.2,negoro16,16,F06,ncontrol,NA,NA,NA,NA
negoro17A01,SA701,SA501,5.1,negoro16,17,A01,ncontrol,NA,NA,NA,NA
negoro17B02,SA702,SA502,5.1,negoro16,17,B02,ncontrol,NA,NA,NA,NA
negoro17C03,SA703,SA503,5.1,negoro16,17,C03,ncontrol,NA,NA,NA,NA
negoro18B02,SA702,SB502,5.1,negoro16,18,B02,ncontrol,NA,NA,NA,NA
negoro18C03,SA703,SB503,5.1,negoro16,18,C03,ncontrol,NA,NA,NA,NA
negoro18E05,SA705,SB505,5.1,negoro16,18,E05,ncontrol,NA,NA,NA,NA
negoro18F06,SA706,SB506,5.1,negoro16,18,F06,ncontrol,NA,NA,NA,NA
negoro18G07,SA707,SB507,5.1,negoro16,18,G07,ncontrol,NA,NA,NA,NA
negoro18H08,SA708,SB508,5.1,negoro16,18,H08,ncontrol,NA,NA,NA,NA
negoro19D04,SA704,SC504,5.2,negoro16,19,D04,ncontrol,NA,NA,NA,NA
negoro19H08,SA708,SC508,5.2,negoro16,19,H08,ncontrol,NA,NA,NA,NA
negoro20B02,SB702,SA502,5.1,negoro16,20,B02,ncontrol,NA,NA,NA,NA
negoro20C03,SB703,SA503,5.1,negoro16,20,C03,ncontrol,NA,NA,NA,NA
negoro20D04,SB704,SA504,5.1,negoro16,20,D04,ncontrol,NA,NA,NA,NA
negoro20E05,SB705,SA505,5.1,negoro16,20,E05,ncontrol,NA,NA,NA,NA
negoro20F06,SB706,SA506,5.1,negoro16,20,F06,ncontrol,NA,NA,NA,NA
negoro20G07,SB707,SA507,5.1,negoro16,20,G07,ncontrol,NA,NA,NA,NA
negoro21A01,SB701,SB501,5.1,negoro16,21,A01,ncontrol,NA,NA,NA,NA
negoro21B02,SB702,SB502,5.1,negoro16,21,B02,ncontrol,NA,NA,NA,NA
negoro21D04,SB704,SB504,5.1,negoro16,21,D04,ncontrol,NA,NA,NA,NA
negoro21E05,SB705,SB505,5.1,negoro16,21,E05,ncontrol,NA,NA,NA,NA
negoro21F06,SB706,SB506,5.1,negoro16,21,F06,ncontrol,NA,NA,NA,NA
negoro21G07,SB707,SB507,5.1,negoro16,21,G07,ncontrol,NA,NA,NA,NA
negoro21H08,SB708,SB508,5.1,negoro16,21,H08,ncontrol,NA,NA,NA,NA
negoro22D04,SB704,SC504,5.1,negoro16,22,D04,ncontrol,NA,NA,NA,NA
negoro22F06,SB706,SC506,5.1,negoro16,22,F06,ncontrol,NA,NA,NA,NA
negoro22G07,SB707,SC507,5.1,negoro16,22,G07,ncontrol,NA,NA,NA,NA
negoro23B02,SA702,SA502,5.2,negoro16,23,B02,ncontrol,NA,NA,NA,NA
negoro23C03,SA703,SA503,5.2,negoro16,23,C03,ncontrol,NA,NA,NA,NA
negoro23F06,SA706,SA506,5.2,negoro16,23,F06,ncontrol,NA,NA,NA,NA
negoro23H08,SA708,SA508,5.2,negoro16,23,H08,ncontrol,NA,NA,NA,NA
negoro24A01,SA701,SB501,5.2,negoro16,24,A01,ncontrol,NA,NA,NA,NA
negoro24B02,SA702,SB502,5.2,negoro16,24,B02,ncontrol,NA,NA,NA,NA
negoro24D04,SA704,SB504,5.2,negoro16,24,D04,ncontrol,NA,NA,NA,NA
negoro24H08,SA708,SB508,5.2,negoro16,24,H08,ncontrol,NA,NA,NA,NA
negoro25A01,SA701,SA501,1.2,negoro16,25,A01,ncontrol,NA,NA,NA,NA
negoro25B02,SA702,SA502,1.2,negoro16,25,B02,ncontrol,NA,NA,NA,NA
negoro25C03,SA703,SA503,1.2,negoro16,25,C03,ncontrol,NA,NA,NA,NA
negoro25D04,SA704,SA504,1.2,negoro16,25,D04,ncontrol,NA,NA,NA,NA
negoro25E05,SA705,SA505,1.2,negoro16,25,E05,ncontrol,NA,NA,NA,NA
negoro25F06,SA706,SA506,1.2,negoro16,25,F06,ncontrol,NA,NA,NA,NA
negoro25G07,SA707,SA507,1.2,negoro16,25,G07,ncontrol,NA,NA,NA,NA
negoro25H08,SA708,SA508,1.2,negoro16,25,H08,ncontrol,NA,NA,NA,NA
negoro26A01,SA701,SB501,1.2,negoro16,26,A01,ncontrol,NA,NA,NA,NA
negoro26B02,SA702,SB502,1.2,negoro16,26,B02,ncontrol,NA,NA,NA,NA
negoro26C03,SA703,SB503,1.2,negoro16,26,C03,ncontrol,NA,NA,NA,NA
negoro26D04,SA704,SB504,1.2,negoro16,26,D04,ncontrol,NA,NA,NA,NA
negoro26E05,SA705,SB505,1.2,negoro16,26,E05,ncontrol,NA,NA,NA,NA
negoro27B02,SA702,SC502,1.2,negoro16,27,B02,ncontrol,NA,NA,NA,NA
negoro27D04,SA704,SC504,1.2,negoro16,27,D04,ncontrol,NA,NA,NA,NA
negoro27E05,SA705,SC505,1.2,negoro16,27,E05,ncontrol,NA,NA,NA,NA
negoro28B02,SB702,SA502,1.2,negoro16,28,B02,ncontrol,NA,NA,NA,NA
negoro28C03,SB703,SA503,1.2,negoro16,28,C03,ncontrol,NA,NA,NA,NA
negoro28D04,SB704,SA504,1.2,negoro16,28,D04,ncontrol,NA,NA,NA,NA
negoro28F06,SB706,SA506,1.2,negoro16,28,F06,ncontrol,NA,NA,NA,NA
negoro28G07,SB707,SA507,1.2,negoro16,28,G07,ncontrol,NA,NA,NA,NA
negoro28H08,SB708,SA508,1.2,negoro16,28,H08,ncontrol,NA,NA,NA,NA
negoro30B02,SA702,SA502,7.1,negoro16,30,B02,ncontrol,NA,NA,NA,NA
negoro30D04,SA704,SA504,7.1,negoro16,30,D04,ncontrol,NA,NA,NA,NA
negoro32A01,SA701,SC501,7.1,negoro16,32,A01,ncontrol,NA,NA,NA,NA
negoro32B02,SA702,SC502,7.1,negoro16,32,B02,ncontrol,NA,NA,NA,NA
negoro32D04,SA704,SC504,7.1,negoro16,32,D04,ncontrol,NA,NA,NA,NA
negoro32E05,SA705,SC505,7.1,negoro16,32,E05,ncontrol,NA,NA,NA,NA
negoro32F06,SA706,SC506,7.1,negoro16,32,F06,ncontrol,NA,NA,NA,NA
negoro33B02,SB702,SA502,7.1,negoro16,33,B02,ncontrol,NA,NA,NA,NA
negoro33C03,SB703,SA503,7.1,negoro16,33,C03,ncontrol,NA,NA,NA,NA
negoro33D04,SB704,SA504,7.1,negoro16,33,D04,ncontrol,NA,NA,NA,NA
negoro33E05,SB705,SA505,7.1,negoro16,33,E05,ncontrol,NA,NA,NA,NA
negoro33F06,SB706,SA506,7.1,negoro16,33,F06,ncontrol,NA,NA,NA,NA
negoro33G07,SB707,SA507,7.1,negoro16,33,G07,ncontrol,NA,NA,NA,NA
negoro34A01,SB701,SB501,7.1,negoro16,34,A01,ncontrol,NA,NA,NA,NA
negoro34B02,SB702,SB502,7.1,negoro16,34,B02,ncontrol,NA,NA,NA,NA
negoro34E05,SB705,SB505,7.1,negoro16,34,E05,ncontrol,NA,NA,NA,NA
negoro34H08,SB708,SB508,7.1,negoro16,34,H08,ncontrol,NA,NA,NA,NA
negoro35A01,SB701,SC501,7.1,negoro16,35,A01,ncontrol,NA,NA,NA,NA
negoro35D03,SB703,SC504,7.1,negoro16,35,D03,ncontrol,NA,NA,NA,NA
negoro35D04,SB704,SC504,7.1,negoro16,35,D04,ncontrol,NA,NA,NA,NA
negoro35F06,SB706,SC506,7.1,negoro16,35,F06,ncontrol,NA,NA,NA,NA
negoro37B02,SA702,SA502,7.2,negoro16,37,B02,ncontrol,NA,NA,NA,NA
negoro37F08,SA708,SA506,7.2,negoro16,37,F08,ncontrol,NA,NA,NA,NA
negoro38A01,SA701,SB501,7.2,negoro16,38,A01,ncontrol,NA,NA,NA,NA
negoro38B02,SA702,SB502,7.2,negoro16,38,B02,ncontrol,NA,NA,NA,NA
negoro38D04,SA704,SB504,7.2,negoro16,38,D04,ncontrol,NA,NA,NA,NA
negoro38E05,SA705,SB505,7.2,negoro16,38,E05,ncontrol,NA,NA,NA,NA
negoro38F06,SA706,SB506,7.2,negoro16,38,F06,ncontrol,NA,NA,NA,NA
negoro38G07,SA707,SB507,7.2,negoro16,38,G07,ncontrol,NA,NA,NA,NA
negoro39A01,SA701,SC501,7.2,negoro16,39,A01,ncontrol,NA,NA,NA,NA
negoro39B02,SA702,SC502,7.2,negoro16,39,B02,ncontrol,NA,NA,NA,NA
negoro39D04,SA704,SC504,7.2,negoro16,39,D04,ncontrol,NA,NA,NA,NA
negoro39E05,SA705,SC505,7.2,negoro16,39,E05,ncontrol,NA,NA,NA,NA
negoro39F06,SA706,SC506,7.2,negoro16,39,F06,ncontrol,NA,NA,NA,NA
negoro40B02,SB702,SA502,7.2,negoro16,40,B02,ncontrol,NA,NA,NA,NA
negoro40C03,SB703,SA503,7.2,negoro16,40,C03,ncontrol,NA,NA,NA,NA
negoro40D04,SB704,SA504,7.2,negoro16,40,D04,ncontrol,NA,NA,NA,NA
negoro40E05,SB705,SA505,7.2,negoro16,40,E05,ncontrol,NA,NA,NA,NA
negoro40F06,SB706,SA506,7.2,negoro16,40,F06,ncontrol,NA,NA,NA,NA
negoro40G07,SB707,SA507,7.2,negoro16,40,G07,ncontrol,NA,NA,NA,NA
negoro40H08,SB708,SA508,7.2,negoro16,40,H08,ncontrol,NA,NA,NA,NA
negoro40H09,SB709,SA508,7.2,negoro16,40,H09,ncontrol,NA,NA,NA,NA
negoro40H10,SB710,SA508,7.2,negoro16,40,H10,ncontrol,NA,NA,NA,NA
negoro40H11,SB711,SA508,7.2,negoro16,40,H11,ncontrol,NA,NA,NA,NA
negoro43B02,SB702,SC502,7.2,negoro16,43,B02,ncontrol,NA,NA,NA,NA
negoro43D04,SB704,SC504,7.2,negoro16,43,D04,ncontrol,NA,NA,NA,NA
negoro43F06,SB706,SC506,7.2,negoro16,43,F06,ncontrol,NA,NA,NA,NA
negoro43G07,SB707,SC507,7.2,negoro16,43,G07,ncontrol,NA,NA,NA,NA
negoro45A01,SB701,SB501,7.2,negoro16,45,A01,ncontrol,NA,NA,NA,NA
negoro45B02,SB702,SB502,7.2,negoro16,45,B02,ncontrol,NA,NA,NA,NA
negoro45C03,SB703,SB503,7.2,negoro16,45,C03,ncontrol,NA,NA,NA,NA
negoro45D04,SB704,SB504,7.2,negoro16,45,D04,ncontrol,NA,NA,NA,NA
negoro45E05,SB705,SB505,7.2,negoro16,45,E05,ncontrol,NA,NA,NA,NA
negunemudumA01,SB701,SC501,1.2,negoro16,1,A01,ncontrol,NA,NA,NA,NA
oro150005,SA701,SC505,3.1,oro15,3,E01,sample,HOP,6/15/15,25,NA
oro150007,SB710,SA508,3.2,oro15,10,H10,sample,HOP,6/15/15,25,NA
oro150009,SB708,SB507,3.1,oro15,5,G08,sample,HOP,6/15/15,25,NA
oro150010,SB709,SB507,3.1,oro15,5,G09,sample,HOP,6/15/15,25,NA
oro150011,SB710,SB507,3.1,oro15,5,G10,sample,HOP,6/15/15,25,NA
oro150012,SB711,SB507,3.1,oro15,5,G11,sample,HOP,6/15/15,25,NA
oro150013,SB712,SB507,3.1,oro15,5,G12,sample,HOP,6/15/15,25,NA
oro150018,SB704,SC501,3.1,oro15,6,A04,sample,HOP,6/22/15,26,NA
oro150100,SB708,SB504,3.1,oro15,5,D08,sample,WLT,6/22/15,26,NA
oro150104,SB712,SB504,3.1,oro15,5,D12,sample,WLT,6/22/15,26,NA
oro150105,SA710,SB503,3.1,oro15,2,C10,sample,WLT,7/10/15,28,NA
oro150111,SA712,SC506,3.2,oro15,9,F12,sample,WLT,7/10/15,28,NA
oro150112,SA701,SC507,3.2,oro15,9,G01,sample,WLT,7/10/15,28,NA
oro150120,SA702,SC507,3.2,oro15,9,G02,sample,WLT,7/10/15,28,NA
oro150121,SA703,SC507,3.2,oro15,9,G03,sample,WLT,7/10/15,28,NA
oro150122,SA704,SC507,3.2,oro15,9,G04,sample,WLT,7/10/15,28,NA
oro150123,SA705,SC507,3.2,oro15,9,G05,sample,WLT,7/10/15,28,NA
oro150124,SA710,SB506,3.1,oro15,2,F10,sample,WLT,7/19/15,29,NA
oro150127,SB708,SC501,3.1,oro15,6,A08,sample,WLT,7/19/15,29,NA
oro150129,SB710,SC501,3.1,oro15,6,A10,sample,WLT,7/19/15,29,NA
oro150132,SA709,SC507,3.2,oro15,9,G09,sample,WLT,7/19/15,29,NA
oro150135,SA712,SC507,3.2,oro15,9,G12,sample,WLT,7/19/15,29,NA
oro150137,SB701,SB502,3.1,oro15,5,B01,sample,GRN,6/20/15,25,NA
oro150142,SA701,SC508,3.2,oro15,9,H01,sample,GRN,7/5/15,27,NA
oro150144,SB711,SB502,3.1,oro15,5,B11,sample,GRN,6/28/15,26,NA
oro150145,SB708,SB502,3.1,oro15,5,B08,sample,GRN,6/28/15,26,NA
oro150149,SA708,SB508,3.1,oro15,2,H08,sample,GRN,6/28/15,26,NA
oro150154,SB712,SC501,3.1,oro15,6,A12,sample,GRN,6/28/15,26,NA
oro150155,SA701,SC504,3.1,oro15,3,D01,sample,GRN,7/5/15,27,NA
oro150158,SA708,SB504,3.1,oro15,2,D08,sample,GRN,6/20/15,25,NA
oro150162,SB704,SA502,3.1,oro15,4,B04,sample,GRN,6/14/15,24,NA
oro150168,SA702,SC508,3.2,oro15,9,H02,sample,GRN,7/5/15,27,NA
oro150169,SB704,SC502,3.1,oro15,6,B04,sample,GRN,7/5/15,27,NA
oro150174,SB706,SC502,3.1,oro15,6,B06,sample,GRN,6/28/15,26,NA
oro150179,SB708,SC502,3.1,oro15,6,B08,sample,GRN,7/5/15,27,NA
oro150183,SB712,SB502,3.1,oro15,5,B12,sample,GRN,6/28/15,26,NA
oro150184,SB709,SC508,3.1,oro15,6,H09,sample,SWZ,7/13/15,29,NA
oro150185,SB711,SB505,3.1,oro15,5,E11,sample,SWZ,7/4/15,27,NA
oro150187,SA701,SB501,3.2,oro15,8,A01,sample,SWZ,7/13/15,29,NA
oro150188,SA708,SC508,3.1,oro15,3,H08,sample,SWZ,6/14/15,24,NA
oro150194,SB710,SC508,3.1,oro15,6,H10,sample,SWZ,7/13/15,29,NA
oro150197,SB711,SC508,3.1,oro15,6,H11,sample,SWZ,7/13/15,29,NA
oro150201,SA712,SB506,3.1,oro15,4,E12,sample,SWZ,6/21/15,25,NA
oro150205,SB712,SB505,3.1,oro15,5,E12,sample,SWZ,7/4/15,27,NA
